"YEAR","STATE","STATE.NAME","COUNTY","COUNTY.NAME","FATALITIES"
1980,8,"Colorado",69,"Larimer",40
1980,8,"Colorado",71,"Las Animas",8
1980,8,"Colorado",73,"Lincoln",7
1980,8,"Colorado",75,"Logan",16
1980,8,"Colorado",77,"Mesa",31
1980,8,"Colorado",79,"Mineral",1
1980,8,"Colorado",81,"Moffat",3
1980,8,"Colorado",83,"Montezuma",3
1980,8,"Colorado",85,"Montrose",11
1980,8,"Colorado",87,"Morgan",4
1980,8,"Colorado",89,"Otero",18
1980,8,"Colorado",91,"Ouray",1
1980,8,"Colorado",93,"Park",3
1980,8,"Colorado",95,"Phillips",3
1980,8,"Colorado",97,"Pitkin",11
1980,8,"Colorado",99,"Prowers",6
1980,8,"Colorado",101,"Pueblo",33
1980,8,"Colorado",103,"Rio Blanco",3
1980,8,"Colorado",105,"Rio Grande",1
1980,8,"Colorado",107,"Routt",8
1980,8,"Colorado",109,"Saguache",3
1980,8,"Colorado",111,"San Juan",3
1980,8,"Colorado",113,"San Miguel",3
1980,8,"Colorado",115,"Sedgwick",3
1980,8,"Colorado",117,"Summit",15
1980,8,"Colorado",119,"Teller",3
1980,8,"Colorado",121,"Washington",4
1980,8,"Colorado",123,"Weld",40
1980,8,"Colorado",125,"Yuma",1
1980,8,"Colorado",997,NA,1
1980,9,"Connecticut",1,"Fairfield",124
1980,9,"Connecticut",3,"Hartford",135
1980,9,"Connecticut",5,"Litchfield",32
1980,9,"Connecticut",7,"Middlesex",39
1980,9,"Connecticut",9,"New Haven",117
1980,9,"Connecticut",11,"New London",58
1980,9,"Connecticut",13,"Tolland",37
1980,9,"Connecticut",15,"Windham",27
1980,9,"Connecticut",997,NA,6
1980,10,"Delaware",1,"Kent",31
1980,10,"Delaware",3,"New Castle",82
1980,10,"Delaware",5,"Sussex",40
1980,11,"District of Columbia",1,"District of Columbia",41
1980,12,"Florida",1,"Alachua",48
1980,12,"Florida",3,"Baker",3
1980,12,"Florida",5,"Bay",21
1980,12,"Florida",7,"Bradford",3
1980,12,"Florida",9,"Brevard",75
1980,12,"Florida",11,"Broward",267
1980,12,"Florida",13,"Calhoun",6
1980,12,"Florida",15,"Charlotte",17
1980,12,"Florida",17,"Citrus",26
1980,12,"Florida",19,"Clay",14
1980,12,"Florida",21,"Collier",51
1980,12,"Florida",23,"Columbia",26
1980,12,"Florida",25,NA,425
1980,12,"Florida",27,"De Soto",13
1980,12,"Florida",29,"Dixie",5
1980,12,"Florida",31,"Duval",126
1980,12,"Florida",33,"Escambia",60
1980,12,"Florida",35,"Flagler",7
1980,12,"Florida",37,"Franklin",4
1980,12,"Florida",39,"Gadsden",9
1980,12,"Florida",43,"Glades",5
1980,12,"Florida",45,"Gulf",5
1980,12,"Florida",47,"Hamilton",10
1980,12,"Florida",49,"Hardee",6
1980,12,"Florida",51,"Hendry",8
1980,12,"Florida",53,"Hernando",20
1980,12,"Florida",55,"Highlands",22
1980,12,"Florida",57,"Hillsborough",159
1980,12,"Florida",59,"Holmes",10
1980,12,"Florida",61,"Indian River",21
1980,12,"Florida",63,"Jackson",15
1980,12,"Florida",65,"Jefferson",2
1980,12,"Florida",69,"Lake",33
1980,12,"Florida",71,"Lee",68
1980,12,"Florida",73,"Leon",33
1980,12,"Florida",75,"Levy",9
1980,12,"Florida",77,"Liberty",2
1980,12,"Florida",79,"Madison",11
1980,12,"Florida",81,"Manatee",39
1980,12,"Florida",83,"Marion",43
1980,12,"Florida",85,"Martin",31
1980,12,"Florida",87,"Monroe",54
1980,12,"Florida",89,"Nassau",13
1980,12,"Florida",91,"Okaloosa",28
1980,12,"Florida",93,"Okeechobee",11
1980,12,"Florida",95,"Orange",141
1980,12,"Florida",97,"Osceola",32
1980,12,"Florida",99,"Palm Beach",185
1980,12,"Florida",101,"Pasco",46
1980,12,"Florida",103,"Pinellas",121
1980,12,"Florida",105,"Polk",114
1980,12,"Florida",107,"Putnam",25
1980,12,"Florida",109,"St Johns",42
1980,12,"Florida",111,"St Lucie",40
1980,12,"Florida",113,"Santa Rosa",19
1980,12,"Florida",115,"Sarasota",38
1980,12,"Florida",117,"Seminole",27
1980,12,"Florida",119,"Sumter",12
1980,12,"Florida",121,"Suwannee",11
1980,12,"Florida",123,"Taylor",10
1980,12,"Florida",125,"Union",4
1980,12,"Florida",127,"Volusia",73
1980,12,"Florida",129,"Wakulla",10
1980,12,"Florida",131,"Walton",6
1980,12,"Florida",133,"Washington",4
1980,12,"Florida",203,NA,1
1980,13,"Georgia",1,"Appling",5
1980,13,"Georgia",3,"Atkinson",1
1980,13,"Georgia",5,"Bacon",1
1980,13,"Georgia",7,"Baker",2
1980,13,"Georgia",9,"Baldwin",6
1980,13,"Georgia",11,"Banks",2
1980,13,"Georgia",13,"Barrow",6
1980,13,"Georgia",15,"Bartow",19
1980,13,"Georgia",17,"Ben Hill",3
1980,13,"Georgia",19,"Berrien",6
1980,13,"Georgia",21,"Bibb",35
1980,13,"Georgia",23,"Bleckley",3
1980,13,"Georgia",25,"Brantley",2
1980,13,"Georgia",27,"Brooks",3
1980,13,"Georgia",29,"Bryan",8
1980,13,"Georgia",31,"Bulloch",9
1980,13,"Georgia",33,"Burke",5
1980,13,"Georgia",35,"Butts",6
1980,13,"Georgia",37,"Calhoun",4
1980,13,"Georgia",39,"Camden",6
1980,13,"Georgia",43,"Candler",3
1980,13,"Georgia",45,"Carroll",15
1980,13,"Georgia",47,"Catoosa",9
1980,13,"Georgia",49,"Charlton",5
1980,13,"Georgia",51,"Chatham",43
1980,13,"Georgia",53,"Chattahoochee",2
1980,13,"Georgia",55,"Chattooga",12
1980,13,"Georgia",57,"Cherokee",12
1980,13,"Georgia",59,"Clarke",19
1980,13,"Georgia",63,"Clayton",32
1980,13,"Georgia",65,"Clinch",1
1980,13,"Georgia",67,"Cobb",75
1980,13,"Georgia",69,"Coffee",8
1980,13,"Georgia",71,"Colquitt",8
1980,13,"Georgia",73,"Columbia",8
1980,13,"Georgia",75,"Cook",7
1980,13,"Georgia",77,"Coweta",25
1980,13,"Georgia",79,"Crawford",7
1980,13,"Georgia",81,"Crisp",6
1980,13,"Georgia",83,"Dade",4
1980,13,"Georgia",85,"Dawson",3
1980,13,"Georgia",87,"Decatur",10
1980,13,"Georgia",89,"De Kalb",88
1980,13,"Georgia",91,"Dodge",8
1980,13,"Georgia",93,"Dooly",9
1980,13,"Georgia",95,"Dougherty",13
1980,13,"Georgia",97,"Douglas",18
1980,13,"Georgia",99,"Early",6
1980,13,"Georgia",103,"Effingham",3
1980,13,"Georgia",105,"Elbert",5
1980,13,"Georgia",107,"Emanuel",7
1980,13,"Georgia",109,"Evans",7
1980,13,"Georgia",111,"Fannin",3
1980,13,"Georgia",113,"Fayette",6
1980,13,"Georgia",115,"Floyd",20
1980,13,"Georgia",117,"Forsyth",9
1980,13,"Georgia",121,"Fulton",138
1980,13,"Georgia",123,"Gilmer",4
1980,13,"Georgia",124,NA,2
1980,13,"Georgia",125,"Glascock",1
1980,13,"Georgia",127,"Glynn",14
1980,13,"Georgia",129,"Gordon",16
1980,13,"Georgia",131,"Grady",12
1980,13,"Georgia",133,"Greene",3
1980,13,"Georgia",135,"Gwinnett",35
1980,13,"Georgia",137,"Habersham",12
1980,13,"Georgia",139,"Hall",28
1980,13,"Georgia",141,"Hancock",4
1980,13,"Georgia",143,"Haralson",4
1980,13,"Georgia",145,"Harris",5
1980,13,"Georgia",147,"Hart",9
1980,13,"Georgia",149,"Heard",3
1980,13,"Georgia",151,"Henry",14
1980,13,"Georgia",153,"Houston",13
1980,13,"Georgia",155,"Irwin",5
1980,13,"Georgia",157,"Jackson",15
1980,13,"Georgia",159,"Jasper",3
1980,13,"Georgia",161,"Jeff Davis",6
1980,13,"Georgia",163,"Jefferson",6
1980,13,"Georgia",165,"Jenkins",1
1980,13,"Georgia",167,"Johnson",2
1980,13,"Georgia",169,"Jones",7
1980,13,"Georgia",171,"Lamar",2
1980,13,"Georgia",173,"Lanier",3
1980,13,"Georgia",175,"Laurens",9
1980,13,"Georgia",177,"Lee",6
1980,13,"Georgia",179,"Liberty",16
1980,13,"Georgia",181,"Lincoln",1
1980,13,"Georgia",183,"Long",1
1980,13,"Georgia",185,"Lowndes",21
1980,13,"Georgia",187,"Lumpkin",5
1980,13,"Georgia",189,"McDuffie",5
1980,13,"Georgia",191,"McIntosh",4
1980,13,"Georgia",193,"Macon",3
1980,13,"Georgia",195,"Madison",7
1980,13,"Georgia",197,"Marion",5
1980,13,"Georgia",199,"Meriwether",12
1980,13,"Georgia",201,"Miller",1
1980,13,"Georgia",205,"Mitchell",11
1980,13,"Georgia",207,"Monroe",10
1980,13,"Georgia",209,"Montgomery",6
1980,13,"Georgia",211,"Morgan",6
1980,13,"Georgia",213,"Murray",10
1980,13,"Georgia",217,"Newton",11
1980,13,"Georgia",219,"Oconee",6
1980,13,"Georgia",221,"Oglethorpe",6
1980,13,"Georgia",223,"Paulding",10
1980,13,"Georgia",225,"Peach",6
1980,13,"Georgia",227,"Pickens",3
1980,13,"Georgia",229,"Pierce",2
1980,13,"Georgia",231,"Pike",3
1980,13,"Georgia",233,"Polk",21
1980,13,"Georgia",235,"Pulaski",1
1980,13,"Georgia",237,"Putnam",4
1980,13,"Georgia",239,"Quitman",3
1980,13,"Georgia",241,"Rabun",4
1980,13,"Georgia",243,"Randolph",4
1980,13,"Georgia",245,"Richmond",30
1980,13,"Georgia",247,"Rockdale",9
1980,13,"Georgia",249,"Schley",2
1980,13,"Georgia",251,"Screven",2
1980,13,"Georgia",253,"Seminole",1
1980,13,"Georgia",255,"Spalding",16
1980,13,"Georgia",257,"Stephens",3
1980,13,"Georgia",259,"Stewart",4
1980,13,"Georgia",261,"Sumter",12
1980,13,"Georgia",262,NA,1
1980,13,"Georgia",263,"Talbot",1
1980,13,"Georgia",267,"Tattnall",5
1980,13,"Georgia",269,"Taylor",7
1980,13,"Georgia",271,"Telfair",7
1980,13,"Georgia",273,"Terrell",6
1980,13,"Georgia",275,"Thomas",9
1980,13,"Georgia",277,"Tift",5
1980,13,"Georgia",279,"Toombs",2
1980,13,"Georgia",281,"Towns",7
1980,13,"Georgia",285,"Troup",11
1980,13,"Georgia",287,"Turner",6
1980,13,"Georgia",289,"Twiggs",4
1980,13,"Georgia",291,"Union",2
1980,13,"Georgia",293,"Upson",2
1980,13,"Georgia",295,"Walker",23
1980,13,"Georgia",297,"Walton",8
1980,13,"Georgia",299,"Ware",11
1980,13,"Georgia",301,"Warren",1
1980,13,"Georgia",303,"Washington",9
1980,13,"Georgia",305,"Wayne",3
1980,13,"Georgia",311,"White",6
1980,13,"Georgia",313,"Whitfield",18
1980,13,"Georgia",317,"Wilkes",5
1980,13,"Georgia",319,"Wilkinson",1
1980,13,"Georgia",321,"Worth",5
1980,13,"Georgia",507,NA,1
1980,13,"Georgia",510,NA,25
1980,15,"Hawaii",1,"Hawaii",30
1980,15,"Hawaii",3,"Honolulu",113
1980,15,"Hawaii",7,"Kauai",17
1980,15,"Hawaii",9,"Maui",26
1980,16,"Idaho",1,"Ada",26
1980,16,"Idaho",5,"Bannock",13
1980,16,"Idaho",7,"Bear Lake",5
1980,16,"Idaho",9,"Benewah",6
1980,16,"Idaho",11,"Bingham",17
1980,16,"Idaho",13,"Blaine",8
1980,16,"Idaho",15,"Boise",6
1980,16,"Idaho",17,"Bonner",10
1980,16,"Idaho",19,"Bonneville",21
1980,16,"Idaho",21,"Boundary",3
1980,16,"Idaho",25,"Camas",1
1980,16,"Idaho",27,"Canyon",22
1980,16,"Idaho",29,"Caribou",3
1980,16,"Idaho",31,"Cassia",9
1980,16,"Idaho",35,"Clearwater",3
1980,16,"Idaho",37,"Custer",3
1980,16,"Idaho",39,"Elmore",11
1980,16,"Idaho",41,"Franklin",4
1980,16,"Idaho",43,"Fremont",7
1980,16,"Idaho",45,"Gem",4
1980,16,"Idaho",47,"Gooding",2
1980,16,"Idaho",49,"Idaho",12
1980,16,"Idaho",51,"Jefferson",11
1980,16,"Idaho",52,NA,1
1980,16,"Idaho",53,"Jerome",6
1980,16,"Idaho",55,"Kootenai",19
1980,16,"Idaho",57,"Latah",3
1980,16,"Idaho",59,"Lemhi",8
1980,16,"Idaho",61,"Lewis",3
1980,16,"Idaho",63,"Lincoln",1
1980,16,"Idaho",65,"Madison",4
1980,16,"Idaho",67,"Minidoka",7
1980,16,"Idaho",69,"Nez Perce",13
1980,16,"Idaho",71,"Oneida",3
1980,16,"Idaho",73,"Owyhee",4
1980,16,"Idaho",75,"Payette",7
1980,16,"Idaho",77,"Power",9
1980,16,"Idaho",79,"Shoshone",9
1980,16,"Idaho",81,"Teton",8
1980,16,"Idaho",83,"Twin Falls",14
1980,16,"Idaho",85,"Valley",1
1980,16,"Idaho",87,"Washington",4
1980,17,"Illinois",1,"Adams",23
1980,17,"Illinois",3,"Alexander",2
1980,17,"Illinois",5,"Bond",1
1980,17,"Illinois",7,"Boone",14
1980,17,"Illinois",9,"Brown",1
1980,17,"Illinois",11,"Bureau",6
1980,17,"Illinois",13,"Calhoun",7
1980,17,"Illinois",15,"Carroll",1
1980,17,"Illinois",17,"Cass",2
1980,17,"Illinois",19,"Champaign",35
1980,17,"Illinois",21,"Christian",9
1980,17,"Illinois",23,"Clark",3
1980,17,"Illinois",25,"Clay",4
1980,17,"Illinois",27,"Clinton",6
1980,17,"Illinois",29,"Coles",15
1980,17,"Illinois",31,"Cook",585
1980,17,"Illinois",33,"Crawford",7
1980,17,"Illinois",37,"De Kalb",13
1980,17,"Illinois",39,"Dewitt",7
1980,17,"Illinois",41,"Douglas",9
1980,17,"Illinois",43,"Du Page",92
1980,17,"Illinois",45,"Edgar",9
1980,17,"Illinois",49,"Effingham",13
1980,17,"Illinois",51,"Fayette",14
1980,17,"Illinois",53,"Ford",4
1980,17,"Illinois",55,"Franklin",9
1980,17,"Illinois",57,"Fulton",7
1980,17,"Illinois",59,"Gallatin",2
1980,17,"Illinois",61,"Greene",5
1980,17,"Illinois",63,"Grundy",12
1980,17,"Illinois",65,"Hamilton",1
1980,17,"Illinois",71,"Henderson",5
1980,17,"Illinois",73,"Henry",12
1980,17,"Illinois",75,"Iroquois",13
1980,17,"Illinois",77,"Jackson",17
1980,17,"Illinois",79,"Jasper",4
1980,17,"Illinois",81,"Jefferson",12
1980,17,"Illinois",83,"Jersey",11
1980,17,"Illinois",85,"Jo Daviess",8
1980,17,"Illinois",87,"Johnson",3
1980,17,"Illinois",89,"Kane",53
1980,17,"Illinois",91,"Kankakee",21
1980,17,"Illinois",93,"Kendall",7
1980,17,"Illinois",95,"Knox",11
1980,17,"Illinois",97,"Lake",110
1980,17,"Illinois",99,"La Salle",34
1980,17,"Illinois",101,"Lawrence",4
1980,17,"Illinois",103,"Lee",12
1980,17,"Illinois",105,"Livingston",14
1980,17,"Illinois",107,"Logan",6
1980,17,"Illinois",109,"McDonough",15
1980,17,"Illinois",111,"McHenry",34
1980,17,"Illinois",113,"Mclean",27
1980,17,"Illinois",115,"Macon",16
1980,17,"Illinois",117,"Macoupin",7
1980,17,"Illinois",119,"Madison",64
1980,17,"Illinois",121,"Marion",16
1980,17,"Illinois",123,"Marshall",8
1980,17,"Illinois",125,"Mason",4
1980,17,"Illinois",127,"Massac",5
1980,17,"Illinois",129,"Menard",1
1980,17,"Illinois",131,"Mercer",2
1980,17,"Illinois",133,"Monroe",11
1980,17,"Illinois",135,"Montgomery",8
1980,17,"Illinois",137,"Morgan",3
1980,17,"Illinois",139,"Moultrie",3
1980,17,"Illinois",141,"Ogle",27
1980,17,"Illinois",143,"Peoria",31
1980,17,"Illinois",145,"Perry",7
1980,17,"Illinois",147,"Piatt",9
1980,17,"Illinois",149,"Pike",2
1980,17,"Illinois",151,"Pope",1
1980,17,"Illinois",153,"Pulaski",4
1980,17,"Illinois",157,"Randolph",13
1980,17,"Illinois",161,"Rock Island",27
1980,17,"Illinois",163,"St Clair",61
1980,17,"Illinois",165,"Saline",7
1980,17,"Illinois",167,"Sangamon",33
1980,17,"Illinois",169,"Schuyler",3
1980,17,"Illinois",171,"Scott",1
1980,17,"Illinois",173,"Shelby",8
1980,17,"Illinois",177,"Stephenson",10
1980,17,"Illinois",179,"Tazewell",19
1980,17,"Illinois",181,"Union",5
1980,17,"Illinois",183,"Vermilion",16
1980,17,"Illinois",185,"Wabash",2
1980,17,"Illinois",187,"Warren",4
1980,17,"Illinois",189,"Washington",7
1980,17,"Illinois",191,"Wayne",2
1980,17,"Illinois",193,"White",4
1980,17,"Illinois",195,"Whiteside",19
1980,17,"Illinois",197,"Will",70
1980,17,"Illinois",199,"Williamson",22
1980,17,"Illinois",201,"Winnebago",56
1980,17,"Illinois",203,"Woodford",6
1980,18,"Indiana",1,"Adams",9
1980,18,"Indiana",3,"Allen",48
1980,18,"Indiana",5,"Bartholomew",14
1980,18,"Indiana",7,"Benton",4
1980,18,"Indiana",9,"Blackford",3
1980,18,"Indiana",11,"Boone",11
1980,18,"Indiana",15,"Carroll",6
1980,18,"Indiana",17,"Cass",9
1980,18,"Indiana",19,"Clark",14
1980,18,"Indiana",21,"Clay",3
1980,18,"Indiana",23,"Clinton",4
1980,18,"Indiana",25,"Crawford",4
1980,18,"Indiana",27,"Daviess",3
1980,18,"Indiana",29,"Dearborn",9
1980,18,"Indiana",31,"Decatur",10
1980,18,"Indiana",33,"De Kalb",10
1980,18,"Indiana",35,"Delaware",27
1980,18,"Indiana",37,"Dubois",13
1980,18,"Indiana",39,"Elkhart",27
1980,18,"Indiana",41,"Fayette",2
1980,18,"Indiana",43,"Floyd",10
1980,18,"Indiana",45,"Fountain",4
1980,18,"Indiana",47,"Franklin",4
1980,18,"Indiana",49,"Fulton",2
1980,18,"Indiana",51,"Gibson",7
1980,18,"Indiana",53,"Grant",8
1980,18,"Indiana",55,"Greene",9
1980,18,"Indiana",57,"Hamilton",14
1980,18,"Indiana",59,"Hancock",10
1980,18,"Indiana",61,"Harrison",4
1980,18,"Indiana",63,"Hendricks",14
1980,18,"Indiana",65,"Henry",20
1980,18,"Indiana",67,"Howard",32
1980,18,"Indiana",69,"Huntington",12
1980,18,"Indiana",71,"Jackson",7
1980,18,"Indiana",73,"Jasper",6
1980,18,"Indiana",75,"Jay",4
1980,18,"Indiana",77,"Jefferson",11
1980,18,"Indiana",79,"Jennings",7
1980,18,"Indiana",81,"Johnson",11
1980,18,"Indiana",83,"Knox",7
1980,18,"Indiana",85,"Kosciusko",13
1980,18,"Indiana",87,"Lagrange",9
1980,18,"Indiana",89,"Lake",105
1980,18,"Indiana",91,"La Porte",34
1980,18,"Indiana",93,"Lawrence",7
1980,18,"Indiana",95,"Madison",30
1980,18,"Indiana",97,"Marion",123
1980,18,"Indiana",99,"Marshall",9
1980,18,"Indiana",101,"Martin",2
1980,18,"Indiana",103,"Miami",6
1980,18,"Indiana",105,"Monroe",18
1980,18,"Indiana",107,"Montgomery",9
1980,18,"Indiana",109,"Morgan",8
1980,18,"Indiana",111,"Newton",4
1980,18,"Indiana",113,"Noble",16
1980,18,"Indiana",117,"Orange",5
1980,18,"Indiana",119,"Owen",2
1980,18,"Indiana",121,"Parke",5
1980,18,"Indiana",123,"Perry",4
1980,18,"Indiana",125,"Pike",4
1980,18,"Indiana",127,"Porter",24
1980,18,"Indiana",129,"Posey",3
1980,18,"Indiana",131,"Pulaski",7
1980,18,"Indiana",133,"Putnam",16
1980,18,"Indiana",135,"Randolph",2
1980,18,"Indiana",137,"Ripley",13
1980,18,"Indiana",139,"Rush",1
1980,18,"Indiana",141,"St Joseph",33
1980,18,"Indiana",143,"Scott",6
1980,18,"Indiana",145,"Shelby",7
1980,18,"Indiana",147,"Spencer",9
1980,18,"Indiana",149,"Starke",11
1980,18,"Indiana",151,"Steuben",14
1980,18,"Indiana",153,"Sullivan",7
1980,18,"Indiana",155,"Switzerland",2
1980,18,"Indiana",157,"Tippecanoe",17
1980,18,"Indiana",159,"Tipton",3
1980,18,"Indiana",161,"Union",1
1980,18,"Indiana",163,"Vanderburgh",31
1980,18,"Indiana",165,"Vermillion",7
1980,18,"Indiana",167,"Vigo",36
1980,18,"Indiana",169,"Wabash",9
1980,18,"Indiana",171,"Warren",2
1980,18,"Indiana",173,"Warrick",14
1980,18,"Indiana",175,"Washington",5
1980,18,"Indiana",177,"Wayne",21
1980,18,"Indiana",179,"Wells",4
1980,18,"Indiana",181,"White",11
1980,18,"Indiana",183,"Whitley",4
1980,19,"Iowa",1,"Adair",9
1980,19,"Iowa",3,"Adams",2
1980,19,"Iowa",5,"Allamakee",6
1980,19,"Iowa",7,"Appanoose",2
1980,19,"Iowa",9,"Audubon",3
1980,19,"Iowa",11,"Benton",8
1980,19,"Iowa",13,"Black Hawk",16
1980,19,"Iowa",15,"Boone",7
1980,19,"Iowa",17,"Bremer",7
1980,19,"Iowa",19,"Buchanan",3
1980,19,"Iowa",21,"Buena Vista",5
1980,19,"Iowa",23,"Butler",4
1980,19,"Iowa",27,"Carroll",8
1980,19,"Iowa",29,"Cass",9
1980,19,"Iowa",31,"Cedar",3
1980,19,"Iowa",33,"Cerro Gordo",12
1980,19,"Iowa",35,"Cherokee",4
1980,19,"Iowa",37,"Chickasaw",4
1980,19,"Iowa",39,"Clarke",3
1980,19,"Iowa",41,"Clay",8
1980,19,"Iowa",43,"Clayton",9
1980,19,"Iowa",45,"Clinton",11
1980,19,"Iowa",47,"Crawford",6
1980,19,"Iowa",49,"Dallas",12
1980,19,"Iowa",51,"Davis",3
1980,19,"Iowa",53,"Decatur",2
1980,19,"Iowa",55,"Delaware",3
1980,19,"Iowa",57,"Des Moines",8
1980,19,"Iowa",59,"Dickinson",6
1980,19,"Iowa",61,"Dubuque",12
1980,19,"Iowa",63,"Emmet",2
1980,19,"Iowa",65,"Fayette",4
1980,19,"Iowa",67,"Floyd",10
1980,19,"Iowa",69,"Franklin",7
1980,19,"Iowa",71,"Fremont",2
1980,19,"Iowa",73,"Greene",8
1980,19,"Iowa",75,"Grundy",5
1980,19,"Iowa",77,"Guthrie",3
1980,19,"Iowa",79,"Hamilton",3
1980,19,"Iowa",81,"Hancock",3
1980,19,"Iowa",83,"Hardin",5
1980,19,"Iowa",85,"Harrison",11
1980,19,"Iowa",87,"Henry",2
1980,19,"Iowa",89,"Howard",3
1980,19,"Iowa",91,"Humboldt",2
1980,19,"Iowa",93,"Ida",1
1980,19,"Iowa",95,"Iowa",10
1980,19,"Iowa",97,"Jackson",2
1980,19,"Iowa",99,"Jasper",6
1980,19,"Iowa",101,"Jefferson",4
1980,19,"Iowa",103,"Johnson",17
1980,19,"Iowa",105,"Jones",4
1980,19,"Iowa",107,"Keokuk",12
1980,19,"Iowa",109,"Kossuth",6
1980,19,"Iowa",111,"Lee",14
1980,19,"Iowa",113,"Linn",16
1980,19,"Iowa",115,"Louisa",3
1980,19,"Iowa",117,"Lucas",4
1980,19,"Iowa",119,"Lyon",3
1980,19,"Iowa",121,"Madison",2
1980,19,"Iowa",123,"Mahaska",2
1980,19,"Iowa",125,"Marion",2
1980,19,"Iowa",127,"Marshall",13
1980,19,"Iowa",129,"Mills",3
1980,19,"Iowa",131,"Mitchell",3
1980,19,"Iowa",133,"Monona",8
1980,19,"Iowa",135,"Monroe",7
1980,19,"Iowa",137,"Montgomery",3
1980,19,"Iowa",139,"Muscatine",11
1980,19,"Iowa",141,"Obrien",3
1980,19,"Iowa",143,"Osceola",1
1980,19,"Iowa",145,"Page",4
1980,19,"Iowa",147,"Palo Alto",2
1980,19,"Iowa",149,"Plymouth",5
1980,19,"Iowa",151,"Pocahontas",7
1980,19,"Iowa",153,"Polk",58
1980,19,"Iowa",155,"Pottawattamie",14
1980,19,"Iowa",157,"Poweshiek",4
1980,19,"Iowa",159,"Ringgold",4
1980,19,"Iowa",161,"Sac",6
1980,19,"Iowa",163,"Scott",22
1980,19,"Iowa",165,"Shelby",1
1980,19,"Iowa",167,"Sioux",6
1980,19,"Iowa",169,"Story",4
1980,19,"Iowa",171,"Tama",5
1980,19,"Iowa",173,"Taylor",2
1980,19,"Iowa",175,"Union",4
1980,19,"Iowa",179,"Wapello",4
1980,19,"Iowa",181,"Warren",9
1980,19,"Iowa",183,"Washington",5
1980,19,"Iowa",185,"Wayne",3
1980,19,"Iowa",187,"Webster",15
1980,19,"Iowa",189,"Winnebago",1
1980,19,"Iowa",191,"Winneshiek",4
1980,19,"Iowa",193,"Woodbury",9
1980,19,"Iowa",195,"Worth",1
1980,19,"Iowa",197,"Wright",2
1980,20,"Kansas",1,"Allen",11
1980,20,"Kansas",3,"Anderson",6
1980,20,"Kansas",5,"Atchison",2
1980,20,"Kansas",9,"Barton",12
1980,20,"Kansas",11,"Bourbon",6
1980,20,"Kansas",13,"Brown",2
1980,20,"Kansas",15,"Butler",27
1980,20,"Kansas",17,"Chase",3
1980,20,"Kansas",19,"Chautauqua",3
1980,20,"Kansas",21,"Cherokee",7
1980,20,"Kansas",23,"Cheyenne",1
1980,20,"Kansas",25,"Clark",2
1980,20,"Kansas",27,"Clay",3
1980,20,"Kansas",29,"Cloud",4
1980,20,"Kansas",31,"Coffey",5
1980,20,"Kansas",33,"Comanche",1
1980,20,"Kansas",35,"Cowley",6
1980,20,"Kansas",37,"Crawford",4
1980,20,"Kansas",41,"Dickinson",9
1980,20,"Kansas",43,"Doniphan",2
1980,20,"Kansas",45,"Douglas",16
1980,20,"Kansas",47,"Edwards",1
1980,20,"Kansas",49,"Elk",1
1980,20,"Kansas",51,"Ellis",6
1980,20,"Kansas",53,"Ellsworth",3
1980,20,"Kansas",55,"Finney",5
1980,20,"Kansas",57,"Ford",3
1980,20,"Kansas",59,"Franklin",6
1980,20,"Kansas",61,"Geary",11
1980,20,"Kansas",63,"Gove",2
1980,20,"Kansas",65,"Graham",1
1980,20,"Kansas",69,"Gray",3
1980,20,"Kansas",73,"Greenwood",5
1980,20,"Kansas",77,"Harper",6
1980,20,"Kansas",79,"Harvey",8
1980,20,"Kansas",81,"Haskell",6
1980,20,"Kansas",83,"Hodgeman",2
1980,20,"Kansas",85,"Jackson",13
1980,20,"Kansas",87,"Jefferson",10
1980,20,"Kansas",91,"Johnson",25
1980,20,"Kansas",93,"Kearny",2
1980,20,"Kansas",95,"Kingman",5
1980,20,"Kansas",97,"Kiowa",1
1980,20,"Kansas",99,"Labette",3
1980,20,"Kansas",103,"Leavenworth",9
1980,20,"Kansas",105,"Lincoln",1
1980,20,"Kansas",107,"Linn",2
1980,20,"Kansas",109,"Logan",4
1980,20,"Kansas",111,"Lyon",11
1980,20,"Kansas",113,"McPherson",10
1980,20,"Kansas",115,"Marion",3
1980,20,"Kansas",117,"Marshall",1
1980,20,"Kansas",119,"Meade",5
1980,20,"Kansas",121,"Miami",14
1980,20,"Kansas",123,"Mitchell",1
1980,20,"Kansas",125,"Montgomery",9
1980,20,"Kansas",127,"Morris",2
1980,20,"Kansas",129,"Morton",1
1980,20,"Kansas",131,"Nemaha",1
1980,20,"Kansas",133,"Neosho",6
1980,20,"Kansas",137,"Norton",4
1980,20,"Kansas",139,"Osage",8
1980,20,"Kansas",141,"Osborne",2
1980,20,"Kansas",143,"Ottawa",1
1980,20,"Kansas",145,"Pawnee",4
1980,20,"Kansas",147,"Phillips",1
1980,20,"Kansas",149,"Pottawatomie",5
1980,20,"Kansas",151,"Pratt",4
1980,20,"Kansas",155,"Reno",15
1980,20,"Kansas",157,"Republic",1
1980,20,"Kansas",159,"Rice",2
1980,20,"Kansas",161,"Riley",11
1980,20,"Kansas",163,"Rooks",3
1980,20,"Kansas",165,"Rush",4
1980,20,"Kansas",167,"Russell",2
1980,20,"Kansas",169,"Saline",10
1980,20,"Kansas",171,"Scott",2
1980,20,"Kansas",173,"Sedgwick",77
